430673.9547819957	3.560731816514535	3.560731816514535	100000000000	229.1872759856631
434550.05271003925	3.625113408488934	3.625113408488934	100900000000	231.24996146953407
438426.15121492144	3.690071839017609	3.690071839017609	101800000000	233.31264695340502
442302.25029664213	3.7556071081005586	3.7556071081005586	102700000000	235.375332437276
446178.3499552013	3.821719215737784	3.821719215737784	103600000000	237.43801792114695
450054.4501905992	3.888408161929285	3.888408161929285	104500000000	239.50070340501793
453930.5510028355	3.955673946675061	3.955673946675061	105400000000	241.56338888888888
457806.65239191044	4.023516569975113	4.023516569975113	106300000000	243.62607437275986
461682.75435782387	4.091936031829439	4.091936031829439	107200000000	245.68875985663084
465558.8569005759	4.160932332238042	4.160932332238042	108100000000	247.75144534050182
469434.9600201665	4.230505471200919	4.230505471200919	109000000000	249.81413082437277
473311.0637165956	4.300655448718072	4.300655448718072	109900000000	251.87681630824375
477187.1679898633	4.371382264789499	4.371382264789499	110800000000	253.9395017921147
481063.27283996955	4.4426859194152035	4.4426859194152035	111700000000	256.00218727598565
484939.37826691434	4.514566412595182	4.514566412595182	112600000000	258.06487275985666
488815.48427069763	4.587023744329437	4.587023744329437	113500000000	260.1275582437276
492691.5908513196	4.660057914617966	4.660057914617966	114400000000	262.19024372759856
496567.69800878	4.733668923460772	4.733668923460772	115300000000	264.2529292114695
500443.80574307905	4.8078567708578515	4.8078567708578515	116200000000	266.3156146953405
504319.91405421664	4.882621456809208	4.882621456809208	117100000000	268.37830017921146
508196.02294219274	4.9579629813148385	4.9579629813148385	118000000000	270.4409856630825
512072.1324070074	5.033881344374745	5.033881344374745	118900000000	272.5036711469534
515948.24244866066	5.1103765459889265	5.1103765459889265	119800000000	274.5663566308244
519824.35306715243	5.187448586157384	5.187448586157384	120700000000	276.6290421146953
523700.46426248277	5.2650974648801165	5.2650974648801165	121600000000	278.69172759856633
527576.5760346517	5.343323182157125	5.343323182157125	122500000000	280.7544130824373
531452.6883836591	5.422125737988407	5.422125737988407	123400000000	282.81709856630823
535328.8013095051	5.501505132373966	5.501505132373966	124300000000	284.8797840501792
539204.9148121896	5.5814613653138	5.5814613653138	125200000000	286.9424695340502
543081.0288917127	5.661994436807909	5.661994436807909	126100000000	289.0051550179212
546957.1435480744	5.743104346856294	5.743104346856294	127000000000	291.06784050179215
550833.2587812747	5.824791095458953	5.824791095458953	127900000000	293.1305259856631
554709.3745913134	5.907054682615889	5.907054682615889	128800000000	295.19321146953405
558585.4909781907	5.989895108327099	5.989895108327099	129700000000	297.25589695340506
562461.6079419065	6.073312372592585	6.073312372592585	130600000000	299.318582437276
566337.725482461	6.157306475412346	6.157306475412346	131500000000	301.38126792114696
570213.8435998539	6.241877416786383	6.241877416786383	132400000000	303.4439534050179
574089.9622940855	6.327025196714696	6.327025196714696	133300000000	305.5066388888889
577966.0815651556	6.412749815197283	6.412749815197283	134200000000	307.56932437275987
581842.2014130644	6.499051272234146	6.499051272234146	135100000000	309.6320098566309
585718.3218378115	6.585929567825284	6.585929567825284	136000000000	311.6946953405018
589594.4428393972	6.673384701970698	6.673384701970698	136900000000	313.7573808243728
593470.5644178216	6.761416674670386	6.761416674670386	137800000000	315.8200663082437
597346.6865730844	6.850025485924351	6.850025485924351	138700000000	317.88275179211473
601222.8093051858	6.93921113573259	6.93921113573259	139600000000	319.9454372759857
605098.9326141259	7.028973624095105	7.028973624095105	140500000000	322.00812275985663
608975.0564999044	7.119312951011896	7.119312951011896	141400000000	324.07080824372764
612851.1809625215	7.210229116482962	7.210229116482962	142300000000	326.1334937275986
616727.3060019771	7.301722120508302	7.301722120508302	143200000000	328.19617921146954
620603.4316182713	7.393791963087918	7.393791963087918	144100000000	330.2588646953405
624479.557811404	7.486438644221811	7.486438644221811	145000000000	332.3215501792115
628355.6845813752	7.579662163909977	7.579662163909977	145900000000	334.38423566308245
632231.8119281852	7.673462522152419	7.673462522152419	146800000000	336.4469211469534
636107.9398518336	7.767839718949136	7.767839718949136	147700000000	338.50960663082435
639984.0683523206	7.86279375430013	7.86279375430013	148600000000	340.57229211469536
643860.197429646	7.958324628205398	7.958324628205398	149500000000	342.63497759856637
647736.3270838101	8.054432340664942	8.054432340664942	150400000000	344.69766308243726
651612.4573148127	8.151116891678761	8.151116891678761	151300000000	346.76034856630827
655488.588122654	8.248378281246856	8.248378281246856	152200000000	348.8230340501792
659364.7195073337	8.346216509369226	8.346216509369226	153100000000	350.8857195340502
663240.851468852	8.44463157604587	8.44463157604587	154000000000	352.9484050179211
667116.9840072088	8.543623481276793	8.543623481276793	154900000000	355.0110905017921
670993.1171224042	8.643192225061988	8.643192225061988	155800000000	357.0737759856631
674869.2508144381	8.743337807401458	8.743337807401458	156700000000	359.1364614695341
678745.3850833107	8.844060228295206	8.844060228295206	157600000000	361.199146953405
682621.5199290218	8.945359487743229	8.945359487743229	158500000000	363.261832437276
686497.6553515714	9.047235585745526	9.047235585745526	159400000000	365.324517921147
690373.7913509596	9.149688522302098	9.149688522302098	160300000000	367.38720340501794
694249.9279271862	9.252718297412946	9.252718297412946	161200000000	369.44988888888895
698126.0650802515	9.356324911078069	9.356324911078069	162100000000	371.51257437275984
702002.2028101553	9.460508363297468	9.460508363297468	163000000000	373.57525985663085
705878.3411168976	9.565268654071142	9.565268654071142	163900000000	375.6379453405018
709754.4800004787	9.670605783399091	9.670605783399091	164800000000	377.7006308243728
713630.6194608982	9.776519751281317	9.776519751281317	165700000000	379.7633163082437
717506.7594981563	9.883010557717817	9.883010557717817	166600000000	381.8260017921147
